algo,impl,N,workers,iter,seconds,pi
needle,threads,20000000,4,2,0.182911,3.141088755
needle,threads,20000000,4,3,0.174867,3.141088755
needle,threads,20000000,4,4,0.172890,3.141088755
needle,threads,20000000,4,5,0.181005,3.141088755
needle,threads,20000000,8,1,0.117237,3.141403032
needle,threads,20000000,8,2,0.120363,3.141403032
needle,threads,20000000,8,3,0.119704,3.141403032
needle,threads,20000000,8,4,0.117557,3.141403032
needle,threads,20000000,8,5,0.116942,3.141403032
needle,threads,20000000,16,1,0.085928,3.142230717
needle,threads,20000000,16,2,0.087577,3.142230717
needle,threads,20000000,16,3,0.088613,3.142230717
needle,threads,20000000,16,4,0.087590,3.142230717
needle,threads,20000000,16,5,0.095818,3.142230717
needle,threads,40000000,1,1,1.170675,3.141528613
needle,threads,40000000,1,2,1.170960,3.141528613
needle,threads,40000000,1,3,1.173114,3.141528613
needle,threads,40000000,1,4,1.181262,3.141528613
needle,threads,40000000,1,5,1.184509,3.141528613
needle,threads,40000000,2,1,0.611823,3.141467425
needle,threads,40000000,2,2,0.610595,3.141467425
needle,threads,40000000,2,3,0.606793,3.141467425
needle,threads,40000000,2,4,0.611325,3.141467425
needle,threads,40000000,2,5,0.607170,3.141467425
needle,threads,40000000,4,1,0.952103,3.140580469
needle,threads,40000000,4,2,0.343205,3.140580469
needle,threads,40000000,4,3,0.354670,3.140580469
needle,threads,40000000,4,4,0.393218,3.140580469
needle,threads,40000000,4,5,0.373324,3.140580469
needle,threads,40000000,8,1,0.235411,3.141339136
needle,threads,40000000,8,2,0.226746,3.141339136
needle,threads,40000000,8,3,0.230334,3.141339136
needle,threads,40000000,8,4,0.224272,3.141339136
needle,threads,40000000,8,5,0.235507,3.141339136
needle,threads,40000000,16,1,0.165159,3.141615464
needle,threads,40000000,16,2,0.156899,3.141615464
needle,threads,40000000,16,3,0.156229,3.141615464
needle,threads,40000000,16,4,0.155386,3.141615464
needle,threads,40000000,16,5,0.164392,3.141615464
needle,threads,80000000,1,1,2.373653,3.141580304
needle,threads,80000000,1,2,2.372091,3.141580304
needle,threads,80000000,1,3,2.340252,3.141580304
needle,threads,80000000,1,4,2.327179,3.141580304
needle,threads,80000000,1,5,2.339648,3.141580304
needle,threads,80000000,2,1,1.209557,3.141027337
needle,threads,80000000,2,2,1.232169,3.141027337
needle,threads,80000000,2,3,1.214804,3.141027337
needle,threads,80000000,2,4,1.218160,3.141027337
needle,threads,80000000,2,5,1.215852,3.141027337
needle,threads,80000000,4,1,0.681110,3.141101458
needle,threads,80000000,4,2,0.683479,3.141101458
needle,threads,80000000,4,3,0.684675,3.141101458
needle,threads,80000000,4,4,0.764853,3.141101458
needle,threads,80000000,4,5,0.676043,3.141101458
needle,threads,80000000,8,1,0.444374,3.140579852
needle,threads,80000000,8,2,0.453267,3.140579852
needle,threads,80000000,8,3,0.444443,3.140579852
needle,threads,80000000,8,4,0.448789,3.140579852
needle,threads,80000000,8,5,0.459253,3.140579852
needle,threads,80000000,16,1,0.307265,3.141473100
needle,threads,80000000,16,2,0.303936,3.141473100
needle,threads,80000000,16,3,0.316747,3.141473100
needle,threads,80000000,16,4,0.296001,3.141473100
needle,threads,80000000,16,5,0.301829,3.141473100
needle,threads,200000000,1,1,6.531992,3.141641570
needle,threads,200000000,1,2,5.925609,3.141641570
needle,threads,200000000,1,3,5.838008,3.141641570
needle,threads,200000000,1,4,5.850231,3.141641570
needle,threads,200000000,1,5,5.862272,3.141641570
needle,threads,200000000,2,1,3.007403,3.141248155
needle,threads,200000000,2,2,3.620777,3.141248155
needle,threads,200000000,2,3,3.055807,3.141248155
needle,threads,200000000,2,4,3.274103,3.141248155
needle,threads,200000000,2,5,3.068449,3.141248155
needle,threads,200000000,4,1,1.764933,3.141162163
needle,threads,200000000,4,2,1.684397,3.141162163
needle,threads,200000000,4,3,1.734458,3.141162163
needle,threads,200000000,4,4,1.707926,3.141162163
needle,threads,200000000,4,5,1.842120,3.141162163
needle,threads,200000000,8,1,1.111551,3.141029804
needle,threads,200000000,8,2,1.081970,3.141029804
needle,threads,200000000,8,3,1.094047,3.141029804
needle,threads,200000000,8,4,1.101399,3.141029804
needle,threads,200000000,8,5,1.072473,3.141029804
needle,threads,200000000,16,1,0.713967,3.141255506
needle,threads,200000000,16,2,0.710609,3.141255506
needle,threads,200000000,16,3,0.733155,3.141255506
needle,threads,200000000,16,4,0.711175,3.141255506
needle,threads,200000000,16,5,0.728121,3.141255506
needle,threads,400000000,1,1,12.437379,3.141779434
needle,threads,400000000,1,2,11.723754,3.141779434
needle,threads,400000000,1,3,11.712270,3.141779434
needle,threads,400000000,1,4,12.323868,3.141779434
needle,threads,400000000,1,5,11.674941,3.141779434
needle,threads,400000000,2,1,6.010353,3.141439003
needle,threads,400000000,2,2,6.793871,3.141439003
needle,threads,400000000,2,3,6.122085,3.141439003
needle,threads,400000000,2,4,6.058416,3.141439003
needle,threads,400000000,2,5,5.969399,3.141439003
needle,threads,400000000,4,1,3.503688,3.141463255
needle,threads,400000000,4,2,3.646385,3.141463255
needle,threads,400000000,4,3,3.434862,3.141463255
needle,threads,400000000,4,4,4.238567,3.141463255
needle,threads,400000000,4,5,3.526638,3.141463255
needle,threads,400000000,8,1,2.137798,3.141328108
needle,threads,400000000,8,2,2.159948,3.141328108
needle,threads,400000000,8,3,2.120634,3.141328108
needle,threads,400000000,8,4,2.112242,3.141328108
needle,threads,400000000,8,5,2.179346,3.141328108
needle,threads,400000000,16,1,1.414663,3.141163001
needle,threads,400000000,16,2,1.441000,3.141163001
needle,threads,400000000,16,3,1.449745,3.141163001
needle,threads,400000000,16,4,1.447999,3.141163001
needle,threads,400000000,16,5,1.428530,3.141163001
needle,threads,800000000,1,1,24.059588,3.141726663
needle,threads,800000000,1,2,24.076710,3.141726663
needle,threads,800000000,1,3,23.275709,3.141726663
needle,threads,800000000,1,4,23.952895,3.141726663
needle,threads,800000000,1,5,24.054517,3.141726663
needle,threads,800000000,2,1,12.358197,3.141589125
needle,threads,800000000,2,2,13.210059,3.141589125
needle,threads,800000000,2,3,12.197574,3.141589125
needle,threads,800000000,2,4,12.041986,3.141589125
needle,threads,800000000,2,5,12.840466,3.141589125
needle,threads,800000000,4,1,6.914019,3.141588619
needle,threads,800000000,4,2,7.168299,3.141588619
needle,threads,800000000,4,3,7.011096,3.141588619
needle,threads,800000000,4,4,8.025501,3.141588619
needle,threads,800000000,4,5,7.023911,3.141588619
needle,threads,800000000,8,1,4.285950,3.141405290
needle,threads,800000000,8,2,4.303301,3.141405290
needle,threads,800000000,8,3,4.314755,3.141405290
needle,threads,800000000,8,4,4.287742,3.141405290
needle,threads,800000000,8,5,4.930874,3.141405290
needle,threads,800000000,16,1,2.796313,3.141346056
needle,threads,800000000,16,2,2.803233,3.141346056
needle,threads,800000000,16,3,2.857188,3.141346056
needle,threads,800000000,16,4,2.802433,3.141346056
needle,threads,800000000,16,5,2.811180,3.141346056
needle,threads,1600000000,1,1,47.504614,3.141626993
needle,threads,1600000000,1,2,48.147080,3.141626993
needle,threads,1600000000,1,3,47.425268,3.141626993
needle,threads,1600000000,1,4,48.158803,3.141626993
needle,threads,1600000000,1,5,47.436018,3.141626993
needle,threads,1600000000,2,1,24.715496,3.141679434
needle,threads,1600000000,2,2,24.931769,3.141679434
needle,threads,1600000000,2,3,24.247612,3.141679434
needle,threads,1600000000,2,4,24.878793,3.141679434
needle,threads,1600000000,2,5,25.082744,3.141679434
needle,threads,1600000000,4,1,14.018997,3.141576923
needle,threads,1600000000,4,2,14.760132,3.141576923
needle,threads,1600000000,4,3,14.173662,3.141576923
needle,threads,1600000000,4,4,15.155710,3.141576923
needle,threads,1600000000,4,5,14.099710,3.141576923
needle,threads,1600000000,8,1,8.562235,3.141592382
needle,threads,1600000000,8,2,9.069024,3.141592382
needle,threads,1600000000,8,3,8.555477,3.141592382
needle,threads,1600000000,8,4,8.572812,3.141592382
needle,threads,1600000000,8,5,9.155547,3.141592382
needle,threads,1600000000,16,1,5.604095,3.141462904
needle,threads,1600000000,16,2,5.582409,3.141462904
needle,threads,1600000000,16,3,5.554063,3.141462904
needle,threads,1600000000,16,4,5.533350,3.141462904
needle,threads,1600000000,16,5,5.561504,3.141462904
needle,threads,3200000000,1,1,95.908185,3.141650422
needle,threads,3200000000,1,2,95.580013,3.141650422
needle,threads,3200000000,1,3,95.695410,3.141650422
needle,threads,3200000000,1,4,95.510780,3.141650422
needle,threads,3200000000,1,5,95.526560,3.141650422
needle,threads,3200000000,2,1,49.857631,3.141598174
needle,threads,3200000000,2,2,50.460518,3.141598174
needle,threads,3200000000,2,3,49.654143,3.141598174
needle,threads,3200000000,2,4,50.574965,3.141598174
needle,threads,3200000000,2,5,51.025400,3.141598174
needle,threads,3200000000,4,1,27.692838,3.141597230
needle,threads,3200000000,4,2,28.168802,3.141597230
needle,threads,3200000000,4,3,28.533592,3.141597230
needle,threads,3200000000,4,4,28.715957,3.141597230
needle,threads,3200000000,4,5,29.042033,3.141597230
needle,threads,3200000000,8,1,17.144427,3.141570934
needle,threads,3200000000,8,2,17.584591,3.141570934
needle,threads,3200000000,8,3,17.546907,3.141570934
needle,threads,3200000000,8,4,17.011257,3.141570934
needle,threads,3200000000,8,5,17.699984,3.141570934
needle,threads,3200000000,16,1,11.096653,3.141554270
needle,threads,3200000000,16,2,11.163287,3.141554270
needle,threads,3200000000,16,3,11.641627,3.141554270
needle,threads,3200000000,16,4,11.061913,3.141554270
needle,threads,3200000000,16,5,11.091747,3.141554270
needle,threads,6400000000,1,1,191.897080,3.141612122
needle,threads,6400000000,1,2,191.425233,3.141612122
needle,threads,6400000000,1,3,191.250475,3.141612122
needle,threads,6400000000,1,4,191.039075,3.141612122
needle,threads,6400000000,1,5,189.987872,3.141612122
needle,threads,6400000000,2,1,99.737292,3.141643060
needle,threads,6400000000,2,2,100.437559,3.141643060
needle,threads,6400000000,2,3,99.742273,3.141643060
needle,threads,6400000000,2,4,99.719399,3.141643060
needle,threads,6400000000,2,5,101.875268,3.141643060
needle,threads,6400000000,4,1,56.704951,3.141601138
needle,threads,6400000000,4,2,57.256660,3.141601138
needle,threads,6400000000,4,3,57.146498,3.141601138
needle,threads,6400000000,4,4,57.481685,3.141601138
needle,threads,6400000000,4,5,56.549351,3.141601138
needle,threads,6400000000,8,1,35.427396,3.141625373
needle,threads,6400000000,8,2,34.510475,3.141625373
needle,threads,6400000000,8,3,34.463456,3.141625373
needle,threads,6400000000,8,4,34.547729,3.141625373
needle,threads,6400000000,8,5,34.564466,3.141625373
needle,threads,6400000000,16,1,22.578389,3.141572266
needle,threads,6400000000,16,2,22.858253,3.141572266
needle,threads,6400000000,16,3,22.976599,3.141572266
needle,threads,6400000000,16,4,22.681446,3.141572266
needle,threads,6400000000,16,5,22.149411,3.141572266
needle,fork,20000000,1,1,0.590025,3.141695164
needle,fork,20000000,1,2,0.589859,3.141695164
needle,fork,20000000,1,3,0.578920,3.141695164
needle,fork,20000000,1,4,0.589725,3.141695164
needle,fork,20000000,1,5,0.583120,3.141695164
needle,fork,20000000,2,1,0.305947,3.141317179
needle,fork,20000000,2,2,0.303067,3.141317179
needle,fork,20000000,2,3,0.303263,3.141317179
needle,fork,20000000,2,4,0.306602,3.141317179
needle,fork,20000000,2,5,0.311033,3.141317179
needle,fork,20000000,4,1,0.173761,3.141088755
needle,fork,20000000,4,2,0.172606,3.141088755
needle,fork,20000000,4,3,0.186784,3.141088755
needle,fork,20000000,4,4,0.178091,3.141088755
needle,fork,20000000,4,5,0.169727,3.141088755
needle,fork,20000000,8,1,0.116594,3.141403032
needle,fork,20000000,8,2,0.116962,3.141403032
needle,fork,20000000,8,3,0.120473,3.141403032
needle,fork,20000000,8,4,0.113252,3.141403032
needle,fork,20000000,8,5,0.120847,3.141403032
needle,fork,20000000,16,1,0.084323,3.142230717
needle,fork,20000000,16,2,0.090221,3.142230717
needle,fork,20000000,16,3,0.090471,3.142230717
needle,fork,20000000,16,4,0.090536,3.142230717
needle,fork,20000000,16,5,0.092558,3.142230717
needle,fork,40000000,1,1,1.157010,3.141528613
needle,fork,40000000,1,2,1.155549,3.141528613
needle,fork,40000000,1,3,1.644889,3.141528613
needle,fork,40000000,1,4,1.172117,3.141528613
needle,fork,40000000,1,5,1.176717,3.141528613
needle,fork,40000000,2,1,0.600053,3.141467425
needle,fork,40000000,2,2,0.728341,3.141467425
needle,fork,40000000,2,3,0.596496,3.141467425
needle,fork,40000000,2,4,0.597493,3.141467425
needle,fork,40000000,2,5,0.596083,3.141467425
needle,fork,40000000,4,1,0.331024,3.140580469
needle,fork,40000000,4,2,0.337042,3.140580469
needle,fork,40000000,4,3,0.332557,3.140580469
needle,fork,40000000,4,4,0.338310,3.140580469
needle,fork,40000000,4,5,0.337914,3.140580469
needle,fork,40000000,8,1,0.229739,3.141339136
needle,fork,40000000,8,2,0.234109,3.141339136
needle,fork,40000000,8,3,0.229785,3.141339136
needle,fork,40000000,8,4,0.229565,3.141339136
needle,fork,40000000,8,5,0.228897,3.141339136
needle,fork,40000000,16,1,0.156963,3.141615464
needle,fork,40000000,16,2,0.166833,3.141615464
needle,fork,40000000,16,3,0.170612,3.141615464
needle,fork,40000000,16,4,0.160217,3.141615464
needle,fork,40000000,16,5,0.160865,3.141615464
needle,fork,80000000,1,1,2.297093,3.141580304
needle,fork,80000000,1,2,2.304978,3.141580304
needle,fork,80000000,1,3,2.295769,3.141580304
needle,fork,80000000,1,4,2.281043,3.141580304
needle,fork,80000000,1,5,2.301390,3.141580304
needle,fork,80000000,2,1,1.183318,3.141027337
needle,fork,80000000,2,2,1.173909,3.141027337
needle,fork,80000000,2,3,1.195935,3.141027337
needle,fork,80000000,2,4,1.192787,3.141027337
needle,fork,80000000,2,5,1.187063,3.141027337
needle,fork,80000000,4,1,0.668519,3.141101458
needle,fork,80000000,4,2,0.723651,3.141101458
needle,fork,80000000,4,3,0.732559,3.141101458
needle,fork,80000000,4,4,0.670266,3.141101458
needle,fork,80000000,4,5,0.666260,3.141101458
needle,fork,80000000,8,1,0.440896,3.140579852
needle,fork,80000000,8,2,0.462307,3.140579852
needle,fork,80000000,8,3,0.931681,3.140579852
needle,fork,80000000,8,4,0.470440,3.140579852
needle,fork,80000000,8,5,0.457335,3.140579852
needle,fork,80000000,16,1,0.291965,3.141473100
needle,fork,80000000,16,2,0.315207,3.141473100
needle,fork,80000000,16,3,0.308624,3.141473100
needle,fork,80000000,16,4,0.307710,3.141473100
needle,fork,80000000,16,5,0.299921,3.141473100
needle,fork,200000000,1,1,5.751924,3.141641570
needle,fork,200000000,1,2,5.710981,3.141641570
needle,fork,200000000,1,3,5.676666,3.141641570
needle,fork,200000000,1,4,5.684909,3.141641570
needle,fork,200000000,1,5,5.755221,3.141641570
needle,fork,200000000,2,1,3.483421,3.141248155
needle,fork,200000000,2,2,2.999186,3.141248155
needle,fork,200000000,2,3,2.953956,3.141248155
needle,fork,200000000,2,4,2.925186,3.141248155
needle,fork,200000000,2,5,2.948372,3.141248155
needle,fork,200000000,4,1,1.648169,3.141162163
needle,fork,200000000,4,2,1.656969,3.141162163
needle,fork,200000000,4,3,1.652606,3.141162163
needle,fork,200000000,4,4,1.803487,3.141162163
needle,fork,200000000,4,5,1.780551,3.141162163
needle,fork,200000000,8,1,1.105211,3.141029804
needle,fork,200000000,8,2,1.087495,3.141029804
needle,fork,200000000,8,3,1.110592,3.141029804
needle,fork,200000000,8,4,1.084123,3.141029804
needle,fork,200000000,8,5,1.092350,3.141029804
needle,fork,200000000,16,1,0.709170,3.141255506
needle,fork,200000000,16,2,0.764629,3.141255506
needle,fork,200000000,16,3,0.728001,3.141255506
needle,fork,200000000,16,4,0.717493,3.141255506
needle,fork,200000000,16,5,0.734169,3.141255506
needle,fork,400000000,1,1,12.011732,3.141779434
needle,fork,400000000,1,2,11.388647,3.141779434
needle,fork,400000000,1,3,11.950772,3.141779434
needle,fork,400000000,1,4,11.388478,3.141779434
needle,fork,400000000,1,5,11.354928,3.141779434
needle,fork,400000000,2,1,5.907965,3.141439003
needle,fork,400000000,2,2,6.563221,3.141439003
needle,fork,400000000,2,3,5.828998,3.141439003
needle,fork,400000000,2,4,6.029243,3.141439003
needle,fork,400000000,2,5,6.048995,3.141439003
needle,fork,400000000,4,1,3.506173,3.141463255
needle,fork,400000000,4,2,3.464811,3.141463255
needle,fork,400000000,4,3,4.057114,3.141463255
needle,fork,400000000,4,4,3.532514,3.141463255
needle,fork,400000000,4,5,3.505098,3.141463255
needle,fork,400000000,8,1,2.144389,3.141328108
needle,fork,400000000,8,2,2.099216,3.141328108
needle,fork,400000000,8,3,2.129631,3.141328108
needle,fork,400000000,8,4,2.177083,3.141328108
needle,fork,400000000,8,5,2.178065,3.141328108
needle,fork,400000000,16,1,1.391179,3.141163001
needle,fork,400000000,16,2,1.430542,3.141163001
needle,fork,400000000,16,3,1.418422,3.141163001
needle,fork,400000000,16,4,1.427590,3.141163001
needle,fork,400000000,16,5,1.440625,3.141163001
needle,fork,800000000,1,1,23.284627,3.141726663
needle,fork,800000000,1,2,23.426428,3.141726663
needle,fork,800000000,1,3,22.696997,3.141726663
needle,fork,800000000,1,4,23.347774,3.141726663
needle,fork,800000000,1,5,23.293609,3.141726663
needle,fork,800000000,2,1,11.768206,3.141589125
needle,fork,800000000,2,2,12.221334,3.141589125
needle,fork,800000000,2,3,11.988875,3.141589125
needle,fork,800000000,2,4,11.901136,3.141589125
needle,fork,800000000,2,5,12.293584,3.141589125
needle,fork,800000000,4,1,6.815754,3.141588619
needle,fork,800000000,4,2,6.943574,3.141588619
needle,fork,800000000,4,3,7.048848,3.141588619
needle,fork,800000000,4,4,7.365324,3.141588619
needle,fork,800000000,4,5,7.054490,3.141588619
needle,fork,800000000,8,1,4.195413,3.141405290
needle,fork,800000000,8,2,4.243339,3.141405290
needle,fork,800000000,8,3,4.250380,3.141405290
needle,fork,800000000,8,4,4.254820,3.141405290
needle,fork,800000000,8,5,4.285298,3.141405290
needle,fork,800000000,16,1,2.783160,3.141346056
needle,fork,800000000,16,2,3.244274,3.141346056
needle,fork,800000000,16,3,2.807616,3.141346056
needle,fork,800000000,16,4,2.817856,3.141346056
needle,fork,800000000,16,5,2.780526,3.141346056
needle,fork,1600000000,1,1,46.440188,3.141626993
needle,fork,1600000000,1,2,46.184093,3.141626993
needle,fork,1600000000,1,3,46.784368,3.141626993
needle,fork,1600000000,1,4,46.200653,3.141626993
needle,fork,1600000000,1,5,46.184615,3.141626993
needle,fork,1600000000,2,1,24.429302,3.141679434
needle,fork,1600000000,2,2,23.967615,3.141679434
needle,fork,1600000000,2,3,24.267006,3.141679434
needle,fork,1600000000,2,4,23.711900,3.141679434
needle,fork,1600000000,2,5,24.202115,3.141679434
needle,fork,1600000000,4,1,14.232680,3.141576923
needle,fork,1600000000,4,2,13.864079,3.141576923
needle,fork,1600000000,4,3,13.538874,3.141576923
needle,fork,1600000000,4,4,14.285125,3.141576923
needle,fork,1600000000,4,5,13.670825,3.141576923
needle,fork,1600000000,8,1,9.067127,3.141592382
needle,fork,1600000000,8,2,8.517977,3.141592382
needle,fork,1600000000,8,3,8.418794,3.141592382
needle,fork,1600000000,8,4,8.495287,3.141592382
needle,fork,1600000000,8,5,8.873698,3.141592382
needle,fork,1600000000,16,1,5.549629,3.141462904
needle,fork,1600000000,16,2,5.525929,3.141462904
needle,fork,1600000000,16,3,5.588747,3.141462904
needle,fork,1600000000,16,4,5.647290,3.141462904
needle,fork,1600000000,16,5,5.583382,3.141462904
needle,fork,3200000000,1,1,93.191256,3.141650422
needle,fork,3200000000,1,2,92.739055,3.141650422
needle,fork,3200000000,1,3,92.400399,3.141650422
needle,fork,3200000000,1,4,92.480951,3.141650422
needle,fork,3200000000,1,5,92.696843,3.141650422
needle,fork,3200000000,2,1,48.183147,3.141598174
needle,fork,3200000000,2,2,48.413569,3.141598174
needle,fork,3200000000,2,3,48.989287,3.141598174
needle,fork,3200000000,2,4,48.454542,3.141598174
needle,fork,3200000000,2,5,48.662416,3.141598174
needle,fork,3200000000,4,1,27.617403,3.141597230
needle,fork,3200000000,4,2,28.019186,3.141597230
needle,fork,3200000000,4,3,28.054064,3.141597230
needle,fork,3200000000,4,4,27.567221,3.141597230
needle,fork,3200000000,4,5,28.264667,3.141597230
needle,fork,3200000000,8,1,17.197631,3.141570934
needle,fork,3200000000,8,2,17.040747,3.141570934
needle,fork,3200000000,8,3,17.094803,3.141570934
needle,fork,3200000000,8,4,17.071557,3.141570934
needle,fork,3200000000,8,5,16.992961,3.141570934
needle,fork,3200000000,16,1,11.162294,3.141554270
needle,fork,3200000000,16,2,11.565560,3.141554270
needle,fork,3200000000,16,3,11.161297,3.141554270
needle,fork,3200000000,16,4,11.166035,3.141554270
needle,fork,3200000000,16,5,11.493827,3.141554270
needle,fork,6400000000,1,1,185.210852,3.141612122
needle,fork,6400000000,1,2,184.574259,3.141612122
needle,fork,6400000000,1,3,184.683918,3.141612122
needle,fork,6400000000,1,4,185.005331,3.141612122
needle,fork,6400000000,1,5,184.544156,3.141612122
needle,fork,6400000000,2,1,97.139556,3.141643060
needle,fork,6400000000,2,2,97.653175,3.141643060
needle,fork,6400000000,2,3,97.235563,3.141643060
needle,fork,6400000000,2,4,97.229884,3.141643060
needle,fork,6400000000,2,5,99.033414,3.141643060
needle,fork,6400000000,4,1,55.519787,3.141601138
needle,fork,6400000000,4,2,55.410883,3.141601138
needle,fork,6400000000,4,3,55.514142,3.141601138
needle,fork,6400000000,4,4,55.713220,3.141601138
needle,fork,6400000000,4,5,56.014164,3.141601138
needle,fork,6400000000,8,1,33.979680,3.141625373
needle,fork,6400000000,8,2,33.828302,3.141625373
needle,fork,6400000000,8,3,33.762128,3.141625373
needle,fork,6400000000,8,4,34.078038,3.141625373
needle,fork,6400000000,8,5,33.765962,3.141625373
needle,fork,6400000000,16,1,22.632885,3.141572266
needle,fork,6400000000,16,2,22.360039,3.141572266
needle,fork,6400000000,16,3,22.373127,3.141572266
needle,fork,6400000000,16,4,22.486702,3.141572266
needle,fork,6400000000,16,5,23.057763,3.141572266
